"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"CD44s",-1,1,-0.786473394752319,0.783869709655074,-1,0.0563369265422039,-1,1,1,-1,-1,-0.730946625898866,-0.603441316190059,-1,0.520232900039883,0.768633335370703,0.780859065510216,1
"CDH1",0.786473394752319,-0.786473394752319,1,-0.887128080892878,0.786473394752319,-0.202097741043786,0.786473394752319,-0.786473394752319,-0.786473394752319,0.786473394752319,0.786473394752319,0.763233174380484,0.753217868457112,0.786473394752319,-0.733761745348455,-0.763623280084565,-0.779850465953909,-0.786473394752319
"EMT",-0.783869709655074,0.783869709655074,-0.887128080892878,1,-0.783869709655074,0.203894353940598,-0.783869709655074,0.783869709655074,0.783869709655074,-0.783869709655074,-0.783869709655074,-0.765831314937386,-0.754207414929301,-0.783869709655074,0.736360171142595,0.764624259021119,0.892737812211869,0.783869709655074
"ESRP1",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"EX-TGFB",-0.0563369265422039,0.0563369265422039,-0.202097741043786,0.203894353940598,-0.0563369265422039,1,-0.0563369265422039,0.0563369265422039,0.0563369265422039,-0.0563369265422039,-0.0563369265422039,-0.18304159336285,-0.310547561703751,-0.0563369265422039,0.393749545843687,0.14535201826163,0.204499474160764,0.0563369265422039
"GRHL2",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"HA",-1,1,-0.786473394752319,0.783869709655074,-1,0.0563369265422039,-1,1,1,-1,-1,-0.730946625898866,-0.603441316190059,-1,0.520232900039883,0.768633335370703,0.780859065510216,1
"HAS2",-1,1,-0.786473394752319,0.783869709655074,-1,0.0563369265422039,-1,1,1,-1,-1,-0.730946625898866,-0.603441316190059,-1,0.520232900039883,0.768633335370703,0.780859065510216,1
"MIR-1199",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"MIR-190",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"MIR-200",0.730946625898866,-0.730946625898866,0.763233174380484,-0.765831314937386,0.730946625898866,-0.18304159336285,0.730946625898866,-0.730946625898866,-0.730946625898866,0.730946625898866,0.730946625898866,1,0.706089526748074,0.730946625898866,-0.78928924077765,-0.962309530857574,-0.762826592256264,-0.730946625898866
"MIR-34",0.603441316190059,-0.603441316190059,0.753217868457112,-0.754207414929301,0.603441316190059,-0.310547561703751,0.603441316190059,-0.603441316190059,-0.603441316190059,0.603441316190059,0.603441316190059,0.706089526748074,1,0.603441316190059,-0.916799256494037,-0.668398446192806,-0.756818904742889,-0.603441316190059
"MIR-340",1,-1,0.786473394752319,-0.783869709655074,1,-0.0563369265422039,1,-1,-1,1,1,0.730946625898866,0.603441316190059,1,-0.520232900039883,-0.768633335370703,-0.780859065510216,-1
"SNAIL1",-0.520232900039883,0.520232900039883,-0.733761745348455,0.736360171142595,-0.520232900039883,0.393749545843687,-0.520232900039883,0.520232900039883,0.520232900039883,-0.520232900039883,-0.520232900039883,-0.78928924077765,-0.916799256494037,-0.520232900039883,1,0.751597165419702,0.739370125872245,0.520232900039883
"TGFB",-0.768633335370703,0.768633335370703,-0.763623280084565,0.764624259021119,-0.768633335370703,0.14535201826163,-0.768633335370703,0.768633335370703,0.768633335370703,-0.768633335370703,-0.768633335370703,-0.962309530857574,-0.668398446192806,-0.768633335370703,0.751597165419702,1,0.764823854487334,0.768633335370703
"VIM",-0.780859065510216,0.780859065510216,-0.779850465953909,0.892737812211869,-0.780859065510216,0.204499474160764,-0.780859065510216,0.780859065510216,0.780859065510216,-0.780859065510216,-0.780859065510216,-0.762826592256264,-0.756818904742889,-0.780859065510216,0.739370125872245,0.764823854487334,1,0.780859065510216
"ZEB1",-1,1,-0.786473394752319,0.783869709655074,-1,0.0563369265422039,-1,1,1,-1,-1,-0.730946625898866,-0.603441316190059,-1,0.520232900039883,0.768633335370703,0.780859065510216,1
