states,Avg0,SD0,frust0
'1111',0.0378,0.0016268579122549914,0.7777777777777778
'0110',0.07406666666666667,0.002653718564999349,0.2222222222222222
'0001',0.1383,0.0019131126469709046,0.3333333333333333
'1110',0.13973333333333335,0.002595294887976228,0.3333333333333333
'1010',0.055966666666666665,0.00040276819911982085,0.5555555555555556
'1001',0.0741,0.0012754084313139301,0.2222222222222222
'0011',0.027899999999999998,0.0012027745701779138,0.4444444444444444
'0101',0.05653333333333333,0.0010143416036468606,0.5555555555555556
'1100',0.029200000000000004,0.0006976149845485437,0.4444444444444444
'0000',0.03626666666666667,0.0006342099196813483,0.7777777777777778
'0111',0.1104,0.0037478882943154344,0.4444444444444444
'1101',0.04493333333333333,0.0008576453553512396,0.4444444444444444
'0010',0.04546666666666666,0.0013123346456686365,0.4444444444444444
'1000',0.11123333333333334,0.0045183576170502,0.4444444444444444
'0100',0.0084,0.0007257180352359079,0.7777777777777778
'1011',0.0097,0.0010614455552060435,0.7777777777777778
